38.7301956,-9.4733343,dunes
38.7300307,-9.473566,dunes
38.7299355,-9.4736771,dunes
38.7298764,-9.4736203,dunes
38.7298029,-9.4735888,dunes
38.7297259,-9.4735831,dunes
38.729675,-9.4735939,dunes
38.7296381,-9.4736661,dunes
38.7295206,-9.4735764,dunes
38.7295981,-9.4733646,dunes
38.7296687,-9.4731095,dunes
38.7297299,-9.4727906,dunes
38.7298176,-9.4720852,dunes
38.7299454,-9.4710123,dunes
38.7300187,-9.4703471,dunes
38.7300764,-9.4700584,dunes
38.7301279,-9.4698448,dunes
38.73041,-9.4692216,dunes
38.7308598,-9.4696329,dunes
38.7310249,-9.4701131,dunes
38.7315288,-9.4703504,dunes
38.7318671,-9.47043,dunes
38.7320477,-9.4705757,dunes
38.7325857,-9.4706645,dunes
38.7329306,-9.4703288,dunes
38.7337813,-9.4707857,dunes
38.734718,-9.4712468,dunes
38.7349611,-9.4713107,dunes
38.7350637,-9.4712558,dunes
38.7352343,-9.4714132,dunes
38.7352516,-9.4715316,dunes
38.7351342,-9.471577,dunes
38.7349841,-9.4715252,dunes
38.7347764,-9.4714882,dunes
38.7332583,-9.4719026,dunes
38.7329717,-9.4716447,dunes
38.7327884,-9.4717532,dunes
38.7327103,-9.472114,dunes
38.7301956,-9.4733343,dunes
38.725838,-9.4746528,beach
38.7259193,-9.4746016,beach
38.7260229,-9.4747424,beach
38.726047,-9.4750442,beach
38.7261516,-9.4752373,beach
38.7262081,-9.475185,beach
38.7261422,-9.4749852,beach
38.7261809,-9.4749382,beach
38.7263722,-9.4750382,beach
38.7266884,-9.4758201,beach
38.7267085,-9.4762063,beach
38.7266897,-9.4762779,beach
38.7266666,-9.4762859,beach
38.7266396,-9.4763,beach
38.7266063,-9.4763296,beach
38.7265916,-9.4763408,beach
38.7265853,-9.4763512,beach
38.7265841,-9.4763898,beach
38.7265785,-9.4764012,beach
38.72657,-9.4764105,beach
38.7265632,-9.4763999,beach
38.7265633,-9.4763925,beach
38.7265572,-9.4763924,beach
38.7265502,-9.4763976,beach
38.7265455,-9.4764057,beach
38.7265422,-9.4764308,beach
38.7265359,-9.4764401,beach
38.7265127,-9.4764553,beach
38.7264605,-9.4764606,beach
38.7264158,-9.4764723,beach
38.7263927,-9.4764906,beach
38.7263564,-9.4765704,beach
38.7262713,-9.4766336,beach
38.7261771,-9.4766856,beach
38.72608,-9.4767255,beach
38.7260489,-9.4767584,beach
38.7259621,-9.476832,beach
38.7258664,-9.4768845,beach
38.7257727,-9.4769119,beach
38.7257359,-9.4769112,beach
38.7256885,-9.4768978,beach
38.7256411,-9.476876,beach
38.7255966,-9.4768836,beach
38.7255442,-9.4769056,beach
38.725439,-9.4769705,beach
38.7253774,-9.4769965,beach
38.7253143,-9.4770079,beach
38.7252561,-9.4770026,beach
38.7252005,-9.4770287,beach
38.7251569,-9.4770906,beach
38.7251318,-9.4771298,beach
38.7249708,-9.477135,beach
38.7249464,-9.47712,beach
38.7249064,-9.4771254,beach
38.7248429,-9.4771786,beach
38.7247657,-9.477221,beach
38.724741,-9.4772289,beach
38.7246342,-9.4771809,beach
38.7245897,-9.4771842,beach
38.7245557,-9.4772024,beach
38.7245227,-9.4772645,beach
38.7244809,-9.4773013,beach
38.724427,-9.477319,beach
38.7243962,-9.4773269,beach
38.7243571,-9.4773909,beach
38.7242936,-9.4774462,beach
38.7242163,-9.477497,beach
38.7241576,-9.4775272,beach
38.7241418,-9.4775583,beach
38.7241152,-9.4776058,beach
38.7240921,-9.4776157,beach
38.7240336,-9.4776356,beach
38.7239673,-9.4776532,beach
38.723927,-9.4776879,beach
38.7238962,-9.4777082,beach
38.7237497,-9.477764,beach
38.7236264,-9.4778054,beach
38.7235969,-9.4778416,beach
38.7235582,-9.4778513,beach
38.7235233,-9.4778639,beach
38.7235924,-9.4772798,beach
38.723538,-9.4772261,beach
38.7235652,-9.4771537,beach
38.7236447,-9.4768935,beach
38.7237469,-9.4770752,beach
38.7238059,-9.476974,beach
38.7238036,-9.4767524,beach
38.7239,-9.476738,beach
38.7240434,-9.4767899,beach
38.7240863,-9.4767085,beach
38.7240242,-9.4765136,beach
38.7239595,-9.4763777,beach
38.72402,-9.4763648,beach
38.7240752,-9.4763308,beach
38.7241248,-9.4763061,beach
38.7241672,-9.4762742,beach
38.7241767,-9.4762347,beach
38.7241573,-9.4761807,beach
38.724116,-9.4761146,beach
38.724124,-9.4760588,beach
38.724156,-9.4759684,beach
38.7241513,-9.4759053,beach
38.7241938,-9.4758596,beach
38.7242054,-9.4758108,beach
38.7243435,-9.4758882,beach
38.7242873,-9.4756902,beach
38.724333,-9.4756064,beach
38.7245185,-9.475547,beach
38.7247886,-9.4754691,beach
38.7247823,-9.4755782,beach
38.7247505,-9.4756677,beach
38.7246768,-9.4757426,beach
38.7245866,-9.475785,beach
38.724577,-9.4758579,beach
38.7245604,-9.4758715,beach
38.7245421,-9.4759131,beach
38.7245414,-9.4759691,beach
38.7245779,-9.4760188,beach
38.7246305,-9.4760881,beach
38.7246805,-9.4761484,beach
38.7247775,-9.4761869,beach
38.7248363,-9.4761898,beach
38.7249425,-9.4762479,beach
38.7249889,-9.4762591,beach
38.7250379,-9.4762899,beach
38.7250559,-9.4762815,beach
38.7250522,-9.4762376,beach
38.7250538,-9.4762184,beach
38.7250935,-9.4762209,beach
38.7251622,-9.4762152,beach
38.7251967,-9.4761965,beach
38.7252447,-9.4761852,beach
38.7252681,-9.4761822,beach
38.7252952,-9.4762054,beach
38.72532,-9.4761919,beach
38.7253218,-9.4761535,beach
38.725336,-9.47611,beach
38.7253598,-9.4760649,beach
38.7253602,-9.4760369,beach
38.7253606,-9.4760038,beach
38.7253773,-9.475976,beach
38.725408,-9.4759311,beach
38.7254409,-9.4759213,beach
38.7254467,-9.475897,beach
38.7254633,-9.4758779,beach
38.7254962,-9.4758786,beach
38.725563,-9.4759201,beach
38.7256024,-9.4759505,beach
38.7256281,-9.4759773,beach
38.7256484,-9.4759969,beach
38.7256797,-9.4760149,beach
38.7257193,-9.4760314,beach
38.7257293,-9.4759932,beach
38.72573,-9.4759338,beach
38.7257439,-9.4759183,beach
38.7257688,-9.4758941,beach
38.7257978,-9.4758772,beach
38.7258252,-9.4758743,beach
38.7258297,-9.4758411,beach
38.72583,-9.4758165,beach
38.725852,-9.4758118,beach
38.7258783,-9.4757843,beach
38.7258569,-9.4757454,beach
38.7258681,-9.4757141,beach
38.7258738,-9.4756984,beach
38.7259028,-9.4756832,beach
38.7259252,-9.4756504,beach
38.725935,-9.4756278,beach
38.7259216,-9.4756031,beach
38.7259357,-9.4755667,beach
38.7259362,-9.475523,beach
38.7259283,-9.4754913,beach
38.725945,-9.475474,beach
38.7259716,-9.4754273,beach
38.7259926,-9.475391,beach
38.7259914,-9.4753735,beach
38.7259669,-9.475359,beach
38.7259476,-9.4753639,beach
38.7259338,-9.4753741,beach
38.725912,-9.475358,beach
38.7259083,-9.4753212,beach
38.7258854,-9.4752875,beach
38.7258665,-9.4752592,beach
