38.8065571,-9.325231
38.8070211,-9.3245712
38.807343,-9.3272694
38.8078028,-9.3267008
38.8083463,-9.3259981
38.8088042,-9.3252917
38.8092157,-9.324657
38.8048139,-9.3204298
38.8036852,-9.3201294
38.8031459,-9.3199148
38.8024433,-9.319879
38.8077155,-9.32532
38.8072594,-9.3259981
38.8062049,-9.3370271
38.8063573,-9.336803
38.8066622,-9.3360927
38.8067185,-9.3359301
38.8067403,-9.3358039
38.8067463,-9.3355298
38.806775,-9.3353728
38.8068138,-9.3352417
38.8069317,-9.3350115
38.8070771,-9.3347102
38.8070963,-9.3345916
38.807071,-9.3344353
38.807092,-9.3343226
38.8071248,-9.3342347
38.8071883,-9.3341429
38.8073263,-9.333998
38.8077386,-9.3335833
38.8079016,-9.3333768
38.8080331,-9.3331563
38.8081537,-9.3329439
38.8084148,-9.3323654
38.8076892,-9.3304106
38.808329,-9.3293857
38.8083467,-9.3292903
38.8082552,-9.3291334
38.8112667,-9.3249177
38.81125,-9.325247
38.8112827,-9.3261655
38.811237,-9.3265174
38.8110195,-9.3270199
38.8109577,-9.3273416
38.8108394,-9.3276922
38.8106495,-9.3279612
38.8104175,-9.3282348
38.8102742,-9.3284841
38.8100977,-9.3288061
38.8099177,-9.3292345
38.8095585,-9.3299031
38.8092901,-9.3303426
38.8090166,-9.33066
38.8086835,-9.3317813
38.8075035,-9.3169886
38.8075896,-9.3164974
38.8075625,-9.3163069
38.8075307,-9.3161169
38.8070671,-9.3154781
38.8069919,-9.3154754
38.8069124,-9.3155076
38.8067745,-9.3155827
38.8066156,-9.3157142
38.8065216,-9.3157946
38.8064505,-9.3158241
38.8046697,-9.3190562
38.8047094,-9.3192305
38.8047073,-9.3197831
38.8048139,-9.3204298
38.8048139,-9.3204298
38.8054008,-9.3206471
38.8054493,-9.3206467
38.8055956,-9.3204885
38.8057394,-9.3203897
38.8058694,-9.3201532
38.8022345,-9.3157893
38.8023683,-9.3159502
38.8025815,-9.3161004
38.8030539,-9.3165296
38.8040384,-9.3176883
38.8037057,-9.3180239
38.8046697,-9.3190562
38.8053176,-9.3197589
38.8055935,-9.3199816
38.8057414,-9.3200735
38.8058694,-9.3201532
38.8023199,-9.3192887
38.8029808,-9.319016
38.8030702,-9.3189252
38.8032801,-9.3186275
38.8037057,-9.3180239
38.8040384,-9.3176883
38.8042011,-9.3176297
38.804375,-9.3175971
38.8051421,-9.3174308
38.8053009,-9.3174415
38.8054259,-9.3174821
38.805558,-9.3175676
38.8056792,-9.3176588
38.8057587,-9.3178009
38.8058841,-9.318037
38.8059991,-9.3181759
38.8069685,-9.3174821
38.8070023,-9.3172403
38.8069964,-9.3170842
38.808618,-9.3177205
38.8088897,-9.3169158
38.8091171,-9.3161137
38.8091443,-9.3158058
38.8092007,-9.3156368
38.8092488,-9.3155563
38.8093428,-9.3155
38.809464,-9.3152479
38.8098135,-9.3145045
38.8015159,-9.3152125
38.8016576,-9.3153065
38.8022345,-9.3157893
38.8024018,-9.3157785
38.8036434,-9.3159931
38.804872,-9.3162135
38.8049149,-9.31622
38.8055601,-9.3163177
38.8056897,-9.3163579
38.8061972,-9.3166426
38.8062938,-9.3167495
38.806369,-9.3168487
38.8064819,-9.3169668
38.8065613,-9.3169989
38.8067787,-9.3170177
38.8069964,-9.3170842
38.8072197,-9.3171813
38.80732,-9.3171867
38.8074304,-9.3171093
38.8075035,-9.3169886
38.8075959,-9.3169882
38.8078764,-9.3170922
38.8082689,-9.3172377
38.8083609,-9.3173208
38.808618,-9.3177205
38.8087141,-9.3179699
38.8088855,-9.3182408
38.8092199,-9.318729
38.8093704,-9.3192359
38.8095811,-9.3197781
38.8097884,-9.3203115
38.8099932,-9.3206736
38.8099723,-9.3207326
38.8097341,-9.3210249
38.809686,-9.3210276
38.8086514,-9.3205073
38.8085519,-9.320418
38.8046697,-9.3190562
38.8050271,-9.3184768
38.8050961,-9.3184151
38.8051793,-9.3183995
38.8055329,-9.3185198
38.8056433,-9.3185121
38.8059635,-9.3183883
38.8059991,-9.3181759
38.8061224,-9.3179592
38.806657,-9.3175277
38.8067803,-9.3174795
38.8069685,-9.3174821
38.8072636,-9.3175595
38.8073593,-9.317564
38.8074371,-9.3175676
38.8075788,-9.3173212
38.8077627,-9.3172139
38.8078764,-9.3170922
38.8073593,-9.317564
38.8073677,-9.3173883
38.8073576,-9.3173074
38.80732,-9.3171867
38.8057414,-9.3200735
38.8059129,-9.3189118
38.8059635,-9.3183883
38.8059991,-9.3181759
38.8069964,-9.3170842
38.8069977,-9.3169242
38.8072155,-9.3164035
38.8072761,-9.3163713
38.8075625,-9.3163069
38.8076335,-9.321548
38.8077397,-9.3209395
38.8077711,-9.3208698
38.80783,-9.3208318
38.8079032,-9.3208265
38.8082292,-9.321159
38.8088374,-9.3218645
38.808883,-9.3216959
38.808883,-9.3215296
38.8088391,-9.321425
38.8085574,-9.3209632
38.8085469,-9.3208721
38.8085519,-9.320418
38.8030075,-9.3178461
38.8026463,-9.3168326
38.8025794,-9.3167978
38.8025251,-9.3168058
38.8018834,-9.316956
38.8018771,-9.3170982
38.8018917,-9.3172189
38.8019294,-9.3173449
38.8020401,-9.3175998
38.8022847,-9.3182113
38.8037057,-9.3180239
38.8030075,-9.3178461
38.8020401,-9.3175998
38.8030075,-9.3178461
38.8030351,-9.3181872
38.8032801,-9.3186275
38.80287,-9.3184178
38.8024561,-9.3185841
38.806657,-9.3175277
38.8065968,-9.3172377
38.8065613,-9.3169989
38.8115854,-9.3242896
38.8113288,-9.3237527
38.8109108,-9.3232431
38.8107519,-9.3231036
38.8092847,-9.3221461
38.8088374,-9.3218645
38.8076335,-9.321548
38.8072657,-9.3214514
38.8070671,-9.32132
38.8069354,-9.3211644
38.8069202,-9.3211318
38.8068226,-9.320923
38.8067536,-9.320636
38.8067323,-9.3200517
38.8066284,-9.3194075
38.7994706,-9.3276953
38.7993697,-9.3277413
38.799347,-9.3277537
38.7993228,-9.3277714
38.7992649,-9.3278254
38.7990509,-9.3280504
38.7986346,-9.3284881
38.7986027,-9.3285227
38.7985739,-9.3285541
38.7985531,-9.3285829
38.7985248,-9.3286313
38.7985122,-9.3286532
38.7984274,-9.3285567
38.7984607,-9.3285383
38.7984987,-9.3285203
38.7985369,-9.3284975
38.798572,-9.328469
38.7985914,-9.3284511
38.799051,-9.3279735
38.7992523,-9.3277644
38.7992982,-9.3277167
38.7993223,-9.3276893
38.799343,-9.3276601
38.7993653,-9.3276286
38.7993909,-9.3275724
38.799505,-9.3274492
38.7995485,-9.327416
38.7995929,-9.3273808
38.7996145,-9.3273598
38.7996367,-9.3273343
38.7996606,-9.3272969
38.7996956,-9.3272281
38.7998485,-9.3269295
38.7998672,-9.3268917
38.8000496,-9.3265238
38.8000803,-9.3264618
38.800114,-9.3263828
38.8001448,-9.3262939
38.8001678,-9.3262125
38.8001817,-9.3261592
38.8003248,-9.3262363
38.800296,-9.3262677
38.8002698,-9.3263026
38.8002324,-9.3263532
38.8001986,-9.3264116
38.8001655,-9.3264744
38.8000794,-9.3266419
38.799993,-9.3268121
38.7998995,-9.3269961
38.799821,-9.327147
38.799772,-9.3272339
38.7997162,-9.3273182
38.7996715,-9.3273986
38.7996275,-9.3274906
38.7995863,-9.3275724
38.7992908,-9.32738
38.7993494,-9.3274127
38.7993949,-9.3274304
38.7994263,-9.3274423
38.7994596,-9.3274542
38.7993933,-9.3275402
38.7993777,-9.3275021
38.7993632,-9.3274773
38.7993356,-9.3274375
38.7992908,-9.32738
38.799505,-9.3274492
38.7995374,-9.3274639
38.7995732,-9.3275098
38.7995863,-9.3275724
38.7995833,-9.3276048
38.7995732,-9.3276351
38.7995374,-9.3276809
38.7994886,-9.3276977
38.7994706,-9.3276953
38.7994398,-9.3276809
38.799404,-9.3276351
38.7993909,-9.3275724
38.7993933,-9.3275402
38.799404,-9.3275098
38.7994398,-9.3274639
38.7994596,-9.3274542
38.7994816,-9.3274492
38.799505,-9.3274492
38.8005712,-9.3262636
38.8004645,-9.3262234
38.8004286,-9.3262171
38.8003762,-9.3262127
38.8004497,-9.3260499
38.8004826,-9.3261243
38.8005235,-9.3261972
38.8005712,-9.3262636
38.8002973,-9.3258602
38.8003143,-9.325825
38.80034,-9.3257935
38.8003692,-9.3257709
38.800414,-9.3257459
38.8004579,-9.3257093
38.8005044,-9.3256623
38.8005597,-9.325633
38.8005597,-9.325633
38.8005353,-9.3257135
38.8005025,-9.3257743
38.8004767,-9.3258221
38.8004563,-9.325866
38.8004302,-9.3259542
38.8000003,-9.3258347
38.8000654,-9.3258326
38.8001281,-9.3258326
38.8001576,-9.3258344
38.800195,-9.3258428
38.800226,-9.3258501
38.8002629,-9.3258647
38.8001562,-9.3260811
38.8001224,-9.3260259
38.8000964,-9.3259925
38.8000499,-9.3259308
38.8000216,-9.3258856
38.8000003,-9.3258347
38.8002973,-9.3258602
38.8003405,-9.325867
38.8003762,-9.3258849
38.8004302,-9.3259542
38.8004497,-9.3260499
38.8004302,-9.3261434
38.8003762,-9.3262127
38.8003248,-9.3262363
38.8003025,-9.3262381
38.8002287,-9.3262127
38.8001817,-9.3261592
38.8001747,-9.3261434
38.8001562,-9.3260811
38.800155,-9.3260488
38.8001747,-9.3259542
38.8002287,-9.3258849
38.8002629,-9.3258647
38.8002973,-9.3258602
38.799993,-9.3268121
38.7999548,-9.3268426
38.7999373,-9.3268658
38.7999174,-9.3268958
38.7999028,-9.326919
38.7998917,-9.3269273
38.7998789,-9.3269303
38.7998672,-9.326931
38.7998485,-9.3269295
38.7992908,-9.32738
38.7986779,-9.3269092
38.7989851,-9.3277245
38.7981893,-9.3271301
38.799051,-9.3279735
38.7990603,-9.3279115
38.7990579,-9.3278525
38.7990476,-9.327818
38.7990263,-9.3277814
38.7989851,-9.3277245
38.7989851,-9.3277245
38.7990524,-9.3277529
38.7990968,-9.3277671
38.7991371,-9.3277732
38.7991878,-9.3277732
38.7992523,-9.3277644
38.7998485,-9.3269295
38.799829,-9.3269281
38.7998026,-9.3269328
38.7997859,-9.3269313
38.7997704,-9.3269255
38.7997448,-9.3269067
38.799726,-9.3268973
38.7997114,-9.3268942
38.7996897,-9.3268962
38.7996665,-9.3269029
38.7994917,-9.3272652
38.7994681,-9.3272793
38.79944,-9.3272751
38.7993988,-9.3272435
38.7993255,-9.3271873
38.7992096,-9.3270983
38.7990931,-9.3270089
38.7989807,-9.3269226
38.7988635,-9.3268326
38.7987522,-9.3267472
38.7987856,-9.3266615
38.7988574,-9.3264958
38.799,-9.3261664
38.7989266,-9.3261
38.7995204,-9.3269967
38.7998072,-9.326374
38.7998498,-9.3263997
38.7998664,-9.3264382
38.7998489,-9.3264938
38.7997322,-9.3267603
38.7997395,-9.3267904
38.7997408,-9.3267952
38.7997493,-9.3268201
38.7997627,-9.3268451
38.7997798,-9.3268738
38.7997932,-9.3268863
38.7998075,-9.3268952
38.799827,-9.3268984
38.7998453,-9.3268968
38.7998672,-9.3268917
38.794136,-9.3230132
38.7943975,-9.3230645
38.7948501,-9.3231366
38.7949362,-9.3231534
38.7949783,-9.3231642
38.7950756,-9.323199
38.7957043,-9.3234283
38.7964752,-9.3237316
38.7967374,-9.3238352
38.7973168,-9.3240648
38.7974456,-9.3241159
38.7975826,-9.3241712
38.7976743,-9.3242137
38.7977249,-9.3242409
38.7980878,-9.3244621
38.7981927,-9.3245242
38.7986473,-9.3247967
38.7989173,-9.3249627
38.7989401,-9.3249767
38.7990028,-9.3250187
38.7990992,-9.3250908
38.7991843,-9.3251604
38.7993499,-9.3253008
38.7998419,-9.3257101
38.799928,-9.3257773
38.8000003,-9.3258347
38.7987848,-9.3263969
38.7989266,-9.3261
38.799236,-9.3254521
38.7992532,-9.325419
38.801337,-9.324518
38.8013139,-9.3245316
38.801287,-9.3245847
38.8011754,-9.324929
38.8010781,-9.3252009
38.8009629,-9.3255226
38.8009283,-9.3255719
38.8008936,-9.3255991
38.8008552,-9.3256114
38.8008186,-9.3256127
38.8007744,-9.3256065
38.8007205,-9.3255904
38.8006801,-9.3255843
38.8006397,-9.3255855
38.8006032,-9.3255991
38.8005597,-9.325633
38.8007285,-9.3263479
38.8007934,-9.3262935
38.800815,-9.3262527
38.8008891,-9.326071
38.8008948,-9.326027
38.8008777,-9.325993
38.8006079,-9.3258174
38.8005737,-9.3258272
38.8005471,-9.3258759
38.8005337,-9.3259345
38.8005395,-9.3260052
38.8005755,-9.3261027
38.8006801,-9.326188
38.800815,-9.3262527
38.8005737,-9.3258272
38.8005593,-9.3258008
38.8005412,-9.3257837
38.8005272,-9.3257762
38.8005025,-9.3257743
38.8010281,-9.3251692
38.8010781,-9.3252009
38.8000496,-9.3265238
38.8000128,-9.3263874
38.7998854,-9.325976
38.7998586,-9.3259209
38.7998196,-9.3258659
38.7997696,-9.3258122
38.799733,-9.3257851
38.7993958,-9.3255406
38.7993113,-9.3254769
38.7992532,-9.325419
38.7991972,-9.3253495
38.7989464,-9.3251361
38.798924,-9.3251119
38.7989067,-9.3250774
38.7988999,-9.3250367
38.7989173,-9.3249627
38.799928,-9.3257773
38.7998407,-9.3257736
38.7997859,-9.3257746
38.799733,-9.3257851
38.7987286,-9.3310341
38.7987765,-9.3309295
38.7988308,-9.3308118
38.7989406,-9.3305722
38.7989946,-9.3304542
38.7993579,-9.3296611
38.7993699,-9.3296256
38.7993783,-9.3295887
38.7993807,-9.3295579
38.7993795,-9.3295286
38.7993723,-9.3294932
38.7993615,-9.3294654
38.7993423,-9.3294331
38.7993183,-9.3294069
38.7986171,-9.3288797
38.7985578,-9.3312694
38.7985141,-9.3313157
38.7984797,-9.3313639
38.7984414,-9.3314336
38.7984056,-9.331508
38.7983859,-9.3315603
38.7983735,-9.3315967
38.7983636,-9.3316427
38.7983587,-9.3316807
38.7983599,-9.3317361
38.7983686,-9.3318011
38.7983957,-9.3318818
38.7984661,-9.3320149
38.7985451,-9.33214
38.7990395,-9.332808
38.7990595,-9.33285
38.7990668,-9.3328841
38.7990629,-9.3329098
38.7990549,-9.3329371
38.7990406,-9.3329618
38.7990124,-9.3329723
38.7989655,-9.332978
38.7989036,-9.3329757
38.7988419,-9.3329628
38.8006301,-9.3341559
38.800585,-9.3334518
38.8005749,-9.3333761
38.8005566,-9.3333109
38.8005347,-9.3332572
38.8004968,-9.3332086
38.8004589,-9.3331637
38.8003627,-9.333087
38.7992544,-9.3323255
38.7992296,-9.3323006
38.7992128,-9.3322688
38.7992057,-9.3322392
38.7992066,-9.3322097
38.7992164,-9.3321722
38.7993226,-9.3319265
38.7993878,-9.331776
38.799404,-9.3317384
38.799412,-9.3316998
38.7994102,-9.3316703
38.7993978,-9.3316476
38.7993695,-9.3316203
38.7989186,-9.3312781
38.7988852,-9.3312567
38.7988005,-9.3312138
38.7987672,-9.3311424
38.8039015,-9.3343878
38.8039287,-9.3343692
38.8039346,-9.3343187
38.803936,-9.3342757
38.80392,-9.3342065
38.8038937,-9.3341541
38.803885,-9.3341148
38.8038777,-9.3340307
38.8038602,-9.3339278
38.8038106,-9.3337071
38.8037917,-9.3336079
38.8037698,-9.3335013
38.8037451,-9.3333741
38.8037232,-9.3332245
38.8037086,-9.3331029
38.8036955,-9.3330187
38.8036809,-9.3329289
38.8036605,-9.3328597
38.8036226,-9.3327681
38.803576,-9.3326746
38.8035177,-9.3326016
38.8034608,-9.3325399
38.8033879,-9.3324669
38.8032888,-9.3323809
38.8030177,-9.3321938
38.8024186,-9.33173
38.8022684,-9.3316289
38.8019754,-9.3314138
38.8015783,-9.3311081
38.80156,-9.331094
38.8010086,-9.3306797
38.8005673,-9.3303308
38.8002786,-9.3301195
38.7995906,-9.3296163
38.7995541,-9.3295695
38.799525,-9.3295078
38.7995118,-9.3294423
38.7995089,-9.3293993
38.7995148,-9.3293488
38.7995629,-9.329216
38.7999346,-9.3284098
38.8001154,-9.3279777
38.8002291,-9.3277664
38.8003471,-9.3274951
38.8003909,-9.3274315
38.8004404,-9.3273904
38.8004885,-9.3273792
38.8005439,-9.3273997
38.8015687,-9.3281536
38.8018486,-9.3283687
38.802474,-9.3288531
38.8027917,-9.3290832
38.8030337,-9.329274
38.8031926,-9.3294031
38.8032247,-9.3294592
38.8032261,-9.3295153
38.8031999,-9.3295976
38.8029594,-9.3300951
38.8029456,-9.3301279
38.8028369,-9.3303869
38.8027597,-9.3305815
38.8026168,-9.3308639
38.8024463,-9.331238
38.8023151,-9.331513
38.8022684,-9.3316289
38.8021722,-9.331831
38.8018151,-9.3325773
38.801766,-9.3326878
38.8017087,-9.3328167
38.8015702,-9.3331104
38.8015177,-9.3331983
38.8014871,-9.3332818
38.8014324,-9.3334315
38.8013075,-9.3337119
38.8012427,-9.3338413
38.8011946,-9.3339152
38.8011466,-9.3339707
38.8010986,-9.3340046
38.8014871,-9.3332818
38.8014533,-9.3331975
38.8014052,-9.3331507
38.8013017,-9.3330684
38.8012419,-9.3330123
38.8008964,-9.332771
38.8008381,-9.3327374
38.8007492,-9.3327112
38.8006501,-9.3326663
38.8005743,-9.3326027
38.8005014,-9.3325092
38.8004402,-9.3324325
38.8003658,-9.3323689
38.8002317,-9.3322604
38.7998512,-9.3319686
38.7993695,-9.3316203
38.8032888,-9.3323809
38.8033895,-9.3322926
38.803455,-9.3321768
38.8035364,-9.3319769
38.8035789,-9.331877
38.8036647,-9.331718
38.8037222,-9.3315863
38.803739,-9.3315409
38.8037957,-9.3314375
38.8038293,-9.3313649
38.8038594,-9.331257
38.8038824,-9.3311707
38.803916,-9.3310583
38.8039452,-9.3310026
38.8039789,-9.330972
38.8040275,-9.330964
38.8040859,-9.3309822
38.8041488,-9.3309867
38.8042205,-9.3309935
38.804262,-9.3309833
38.8043134,-9.3309515
38.8043523,-9.3309106
38.8043727,-9.3308516
38.8043974,-9.3307687
38.8044125,-9.3306597
38.8044205,-9.3305484
38.804424,-9.3304519
38.8044134,-9.3303576
38.8044169,-9.330277
38.8044311,-9.3301101
38.8044523,-9.3299147
38.8044735,-9.3297773
38.8044842,-9.3296331
38.8044797,-9.3295377
38.8044532,-9.3294639
38.8044107,-9.3293969
38.8043682,-9.3293651
38.8041718,-9.3292538
38.8040143,-9.3291505
38.8038762,-9.3290267
38.8038028,-9.3289677
38.8037267,-9.3289063
38.8036567,-9.3288643
38.8035939,-9.3288416
38.8035452,-9.3288189
38.8034895,-9.3287826
38.8034267,-9.3287292
38.8033789,-9.3287042
38.8033284,-9.3286395
38.8032275,-9.328543
38.8029895,-9.3283669
38.8027921,-9.3282159
38.8025196,-9.3280251
38.8023143,-9.3278605
38.8020674,-9.3276754
38.8018833,-9.327538
38.8016656,-9.3273858
38.8015709,-9.3273177
38.8014727,-9.3272382
38.8012399,-9.3270758
38.8010567,-9.3269498
38.8009505,-9.3268612
38.8008541,-9.3267999
38.8008098,-9.3267783
38.8007532,-9.326776
38.8007133,-9.3267953
38.8006647,-9.326843
38.800624,-9.3268998
38.8005248,-9.3271053
38.800462,-9.3272654
38.8003909,-9.3274315
38.801766,-9.3326878
38.8012932,-9.3323364
38.8011387,-9.3322007
38.801035,-9.3320963
38.8009273,-9.3319972
38.800848,-9.3319424
38.8006711,-9.3318407
38.8005145,-9.3317363
38.8003376,-9.3316111
38.7998476,-9.3312432
38.7991929,-9.3307397
38.7989406,-9.3305722
38.8005145,-9.3317363
38.8005593,-9.3316267
38.8007138,-9.3312719
38.8009232,-9.330818
38.800976,-9.3307319
38.8010086,-9.3306797
38.801035,-9.3320963
38.8010946,-9.3320829
38.801117,-9.3320719
38.8011721,-9.3319923
38.8013305,-9.3316411
38.8014424,-9.3313782
38.8015044,-9.3312147
38.8015783,-9.3311081
38.8029456,-9.3301279
38.8028244,-9.3300168
38.8026798,-9.3298997
38.8026195,-9.3298312
38.802561,-9.3297164
38.802499,-9.3296125
38.8024181,-9.3295043
38.8023562,-9.3294424
38.8023062,-9.3294159
38.8022184,-9.3293828
38.8021392,-9.3293342
38.8020359,-9.3292701
38.8017915,-9.329131
38.8016641,-9.3290691
38.8015315,-9.3290051
38.8013731,-9.3289255
38.8012544,-9.3288372
38.8010306,-9.3286671
38.8007551,-9.3284329
38.8005916,-9.3283225
38.8003746,-9.3281745
38.8002713,-9.328106
38.8001154,-9.3279777
38.8027597,-9.3305815
38.8026113,-9.3304569
38.8024039,-9.3303082
38.8022982,-9.3302091
38.8021274,-9.3300108
38.8020705,-9.3299299
38.8019485,-9.3298177
38.8018224,-9.3297395
38.8016089,-9.3296012
38.8015662,-9.3295803
38.8015093,-9.3295438
38.80143,-9.3295281
38.8013975,-9.3295229
38.8012247,-9.329382
38.8009685,-9.329202
38.8006635,-9.3289725
38.8003687,-9.3287377
38.8001308,-9.3285629
38.7999346,-9.3284098
38.8024039,-9.3303082
38.802227,-9.3302195
38.8021111,-9.330149
38.8013975,-9.3295229
38.8015398,-9.3297629
38.801611,-9.3298542
38.8016537,-9.3298751
38.8016964,-9.3298516
38.8017655,-9.3298595
38.801859,-9.3299143
38.8018834,-9.3299116
38.8019485,-9.3298177
38.8016537,-9.3298751
38.8016882,-9.3299169
38.8017899,-9.3300186
38.8018814,-9.3300786
38.8019342,-9.3300864
38.803739,-9.3315409
38.8037402,-9.3314434
38.80373,-9.3313886
38.8036731,-9.3313129
38.8036019,-9.3312373
38.803362,-9.331039
38.8033376,-9.3309868
38.8027597,-9.3305815
38.8029392,-9.3307285
38.8030835,-9.3308407
38.8032421,-9.3309633
38.8032929,-9.3309894
38.8033376,-9.3309868
38.8033722,-9.3309581
38.803419,-9.3308146
38.8034983,-9.330572
38.8040275,-9.330964
38.8039679,-9.3309086
38.8036731,-9.3306946
38.8034983,-9.330572
38.8033417,-9.3304416
38.8031791,-9.3303294
38.8030388,-9.3302198
38.8029456,-9.3301279
38.8044134,-9.3303576
38.8043623,-9.330272
38.80422,-9.330152
38.8038906,-9.3299224
38.8036792,-9.3297789
38.8035836,-9.3296876
38.8034698,-9.3295859
38.8033803,-9.3295233
38.8032888,-9.329458
38.8032247,-9.3294592
38.8032888,-9.329458
38.8033519,-9.3292624
38.8034759,-9.3289597
38.8035003,-9.328858
38.8034895,-9.3287826
38.8001154,-9.3279777
38.7999646,-9.327873
38.7997939,-9.3277425
38.7995732,-9.3276351
38.8069317,-9.3350115
38.8067169,-9.3347474
38.8065525,-9.334561
38.8063592,-9.3343299
38.806328,-9.3342944
38.8063004,-9.3342713
38.8061587,-9.3341496
38.8061383,-9.3341281
38.8061167,-9.3340896
38.8060902,-9.3340221
38.8059858,-9.3336659
38.8059702,-9.333612
38.8059546,-9.3335704
38.8059234,-9.3335288
38.8053422,-9.332838
38.8052975,-9.3327795
38.8052493,-9.3327154
38.8052216,-9.332687
38.8051935,-9.332623
38.8051503,-9.3325228
38.8050927,-9.3323503
38.8049181,-9.3318713
38.8005712,-9.3262636
38.8007285,-9.3263479
38.8014232,-9.3269061
38.8014964,-9.3269616
38.8020655,-9.3273929
38.8027679,-9.3279259
38.8033009,-9.3283295
38.803912,-9.3287948
38.8045446,-9.3292554
38.8045686,-9.3292694
38.8046477,-9.3293157
38.8047117,-9.329341
38.8047631,-9.3293552
38.8048294,-9.3293647
38.8048663,-9.3293671
38.8048663,-9.3293671
38.8048897,-9.3293364
38.8049061,-9.3293069
38.8049189,-9.3292705
38.804926,-9.3292319
38.8050799,-9.3293929
38.804988,-9.3293875
38.8049355,-9.3293772
38.8048663,-9.3293671
38.8064289,-9.329685
38.8064172,-9.3297594
38.8063913,-9.3298228
38.8062876,-9.3300208
38.8062644,-9.3300597
38.8062107,-9.3301497
38.8061872,-9.3301863
38.8058791,-9.3305451
38.8058122,-9.3306224
38.8057502,-9.3306804
38.8056996,-9.330715
38.8056715,-9.3307342
38.8056146,-9.3307621
38.8055526,-9.3307879
38.805494,-9.3307965
38.8054455,-9.3308115
38.8053952,-9.3308459
38.8053577,-9.3308842
38.8064289,-9.329685
38.8062354,-9.32965
38.8061551,-9.3296344
38.805778,-9.3295587
38.8057002,-9.3295421
38.8052459,-9.3294428
38.8051688,-9.3294254
38.8051237,-9.3294111
38.8050799,-9.3293929
38.8050799,-9.3293929
38.8050404,-9.3293597
38.8050126,-9.3293319
38.8049719,-9.3292916
38.804926,-9.3292319
38.8048859,-9.3291761
38.8048541,-9.3291318
38.804425,-9.3285211
38.8042222,-9.3282187
38.8041898,-9.3281623
38.8041578,-9.328094
38.8041264,-9.3280154
38.8040987,-9.3279378
38.8040709,-9.3278452
38.803718,-9.3266721
38.8036688,-9.3265086
38.8036144,-9.3263308
38.80359,-9.3262369
38.8035656,-9.326113
38.8035463,-9.3259799
38.8035321,-9.3258403
38.8035199,-9.3256551
38.8035117,-9.3255781
38.8034975,-9.3255012
38.8034833,-9.3254425
38.803466,-9.3253864
38.8034468,-9.3253361
38.8034176,-9.3252776
38.8033728,-9.3252069
38.8032755,-9.325071
38.8032177,-9.3249971
38.8030322,-9.3247599
38.8029886,-9.3246936
38.8029449,-9.3246113
38.8029223,-9.3245468
38.8029036,-9.324478
38.8028863,-9.3243802
38.8028741,-9.3242784
38.8028051,-9.3235309
38.802794,-9.3234209
38.802611,-9.3215574
38.8025794,-9.3212899
38.8025225,-9.3207175
38.8025046,-9.3205373
38.8024433,-9.319879
38.8023723,-9.3194835
38.8023357,-9.319348
38.8023199,-9.3192887
38.8022752,-9.3191332
38.8022162,-9.3189311
38.802144,-9.3187142
38.8020791,-9.3185374
38.8019973,-9.3183342
38.8018021,-9.3178492
38.8017171,-9.317631
38.8016566,-9.3174636
38.8016253,-9.317342
38.8016048,-9.3172261
